name,wikidata_id,origin_country,birth_place,current_residence,wiki_url
Shlomo Artzi,Q966848,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Shlomo_Artzi
Shalom Hanoch,Q2436563,Israel,Mishmarot,Israel,https://en.wikipedia.org/wiki/Shalom_Hanoch
Idan Yaniv,Q2905481,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Idan_Yaniv
Guy J,Q105123061,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Guy_J
Alon Ohel,Q130684595,Israel,Lavon,Germany,https://en.wikipedia.org/wiki/Kidnapping_of_Alon_Ohel
Kamilya Jubran,Q1349848,Israel,Acre,France,https://en.wikipedia.org/wiki/Kamilya_Jubran
Avi Avital,Q2917858,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Avi_Avital
Maya Simantov,Q1657536,Israel,Bat Yam,Israel,https://en.wikipedia.org/wiki/Maya_Simantov
Gene Simmons,Q207197,Israel,Tirat Carmel,New York City,https://en.wikipedia.org/wiki/Gene_Simmons
Eliad Nachum,Q6741400,Israel,Bat Yam,Israel,https://en.wikipedia.org/wiki/Eliad_Nachum
Yuval Banay,Q8062147,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Yuval_Banai
Elam Rotem,Q52714759,Israel,Sdot Yam,Israel,https://en.wikipedia.org/wiki/Elam_Rotem
Guy Erez,Q5622229,Israel,Kiryat Shmona,Israel,https://en.wikipedia.org/wiki/Guy_Erez
Simon Shaheen,Q2287816,Israel,Ma'alot-Tarshiha,Occupied Palestinian territories,https://en.wikipedia.org/wiki/Simon_Shaheen
Sasson Ifram Shaulov,Q122926523,Israel,Beit Shemesh,Israel,https://en.wikipedia.org/wiki/Sasson_Ifram_Shaulov
Karolina,Q6373161,Israel,Jaffa,Israel,https://en.wikipedia.org/wiki/Karolina_(singer)
Wissam Joubran,Q1624878,Israel,Nazareth,Israel,https://en.wikipedia.org/wiki/Wissam_Joubran
Shalev Ad-El,Q35386688,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Shalev_Ad-El
Ariel Zilber,Q4790480,Israel,Tel Aviv,Gitit,https://en.wikipedia.org/wiki/Ariel_Zilber
Sun Tailor,Q7638539,Israel,Kfar Saba,Israel,https://en.wikipedia.org/wiki/Sun_Tailor
Ilan Virtzberg,Q6976150,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Ilan_Virtzberg
Kfir Tzafir,Q123593996,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Kfir_Tsafrir
Rivka Zohar,Q7338960,Israel,Acre,Israel,https://en.wikipedia.org/wiki/Rivka_Zohar
Akiva Turgeman,Q29512717,Israel,Dimona,Israel,https://en.wikipedia.org/wiki/Akiva_(singer)
Barak Cohen,Q46829910,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Barak_Cohen
Noga Erez,Q40856678,Israel,Tel Aviv,Tel Aviv,https://en.wikipedia.org/wiki/Noga_Erez
Fishi Ha-Gadol,Q12410592,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Fishi_Ha-Gadol
Yossi Reshef,Q133289106,Israel,Jaffa,Germany,https://en.wikipedia.org/wiki/Yossi_Reshef
Sivan Arbel,Q100605067,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Sivan_Arbel
Pe'er Tasi,Q16129473,Israel,Pardes Hanna-Karkur,Israel,https://en.wikipedia.org/wiki/Pe%27er_Tasi
Noa Kirel,Q43139030,Israel,Ra'anana,Israel,https://en.wikipedia.org/wiki/Noa_Kirel
Meir Banai,Q12408754,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Meir_Banai
Rotem Or,Q27926926,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Totemo
Yeled,Q126692514,Israel,Beit Hashmonay,Israel,https://en.wikipedia.org/wiki/Yeled
Rinat Shaham,Q2346947,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Rinat_Shaham
Michael Shani,Q6834315,Israel,Ma'anit,Israel,https://en.wikipedia.org/wiki/Michael_Shani
Karin Shifrin,Q4524599,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Karin_Shifrin
Osher Cohen,Q68084854,Israel,Kiryat Motzkin,Kiryat Motzkin,https://en.wikipedia.org/wiki/Osher_Cohen
Hila Plitmann,Q282560,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Hila_Plitmann
Lana Lubany,Q136319356,Israel,Jaffa,Palestine,https://en.wikipedia.org/wiki/Lana_Lubany
Jasmin Moallem,Q85692890,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Jasmin_Moallem
Yael Eisenberg,Q106485509,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Yael_Eisenberg
Gidon Saks,Q5559734,Israel,Israel,South Africa,https://en.wikipedia.org/wiki/Gidon_Saks
Odeya,Q105735087,Israel,Bat Yam,Israel,https://en.wikipedia.org/wiki/Odeya
Naomi Shemer,Q238719,Israel,Kvutzat Kinneret,Israel,https://en.wikipedia.org/wiki/Naomi_Shemer
Maayan Licht,Q135006479,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Maayan_Licht
Liel Kolet,Q446072,Israel,Kvutzat Kinneret,Israel,https://en.wikipedia.org/wiki/Liel_Kolet
Zehava Gal,Q8068519,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Zehava_Gal
Yaniv D'Or,Q16131484,Israel,Holon,Israel,https://en.wikipedia.org/wiki/Yaniv_d%27Or
Chen Reiss,Q5090877,Israel,Holon,Greater London,https://en.wikipedia.org/wiki/Chen_Reiss
Ninet Tayeb,Q444518,Israel,Kiryat Gat,Israel,https://en.wikipedia.org/wiki/Ninet_Tayeb
Dana Berger,Q433246,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Dana_Berger
Keren Hadar,Q6393802,Israel,Q20502274,Israel,https://en.wikipedia.org/wiki/Keren_Hadar
Mira Zakai,Q12409145,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Mira_Zakai
Bat-Sheva Zeisler,Q4868447,Israel,Rishon LeZion,Rishon LeZion,https://en.wikipedia.org/wiki/Bat-Sheva_Zeisler
Gan-ya Ben-gur Akselrod,Q15811296,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Gan-ya_Ben-gur_Akselrod
Daniella Lugassy,Q6803369,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Daniella_Lugassy
Aya Korem,Q444841,Israel,Nof HaGalil,Israel,https://en.wikipedia.org/wiki/Aya_Korem
Abi Ofarim,Q320813,Israel,Safed,Israel,https://en.wikipedia.org/wiki/Abi_Ofarim
Arik Einstein,Q509660,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Arik_Einstein
Etti Ankri,Q467369,Israel,Lod,Israel,https://en.wikipedia.org/wiki/Etti_Ankri
Sarit Hadad,Q466767,Israel,Afula,Israel,https://en.wikipedia.org/wiki/Sarit_Hadad
Harel Skaat,Q276295,Israel,Kfar Saba,Israel,https://en.wikipedia.org/wiki/Harel_Skaat
Ehud Manor,Q603114,Israel,Binyamina-Giv'at Ada,Israel,https://en.wikipedia.org/wiki/Ehud_Manor
Oren Lavie,Q532331,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Oren_Lavie
Moti Giladi,Q1641796,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Moti_Giladi
Eli Mohar,Q367913,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Eli_Mohar
Sara Levi-Tanai,Q546295,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Sara_Levi-Tanai
Assi Dayan,Q609095,Israel,Nahalal,Israel,https://en.wikipedia.org/wiki/Assi_Dayan
Mosh Ben-Ari,Q2906427,Israel,Afula,Israel,https://en.wikipedia.org/wiki/Mosh_Ben-Ari
Moshe Peretz,Q2902995,Israel,Tiberias,Israel,https://en.wikipedia.org/wiki/Moshe_Peretz
Akiva Nof,Q2911436,Israel,Tel Aviv,Jerusalem,https://en.wikipedia.org/wiki/Akiva_Nof
Roy Arad,Q2916282,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Roy_Arad
Sarai Givaty,Q2892732,Israel,Tiberias,Israel,https://en.wikipedia.org/wiki/Sarai_Givaty
Nurit Hirsh,Q2891207,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Nurit_Hirsh
Shuli Rand,Q2911752,Israel,Bnei Brak,Israel,https://en.wikipedia.org/wiki/Shuli_Rand
Yehonatan Geffen,Q2911403,Israel,Nahalal,Israel,https://en.wikipedia.org/wiki/Yehonatan_Geffen
Uzi Hitman,Q2915715,Israel,Giv'at Shmuel,Israel,https://en.wikipedia.org/wiki/Uzi_Hitman
Meir Ariel,Q2910806,Israel,Mishmarot,Israel,https://en.wikipedia.org/wiki/Meir_Ariel
Sharron Levy,Q1535551,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Sharron_Levy
Elisha Banai,Q4522997,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Elisha_Banai
David D'Or,Q1174277,Israel,Holon,Israel,https://en.wikipedia.org/wiki/David_D%27Or
Boaz Sharabi,Q2920270,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Boaz_Sharabi
Yoni Bloch,Q1986182,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Yoni_Bloch
Idan Raichel,Q1772804,Israel,Kfar Saba,Israel,https://en.wikipedia.org/wiki/Idan_Raichel
Suki Lahav,Q1275103,Israel,Ayelet HaShahar,Israel,https://en.wikipedia.org/wiki/Suki_Lahav
Haim Gouri,Q2661005,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Haim_Gouri
Yaakov Shabtai,Q2916906,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Yaakov_Shabtai
Riff Cohen,Q3431891,Israel,Tel Aviv,Ramat Aviv,https://en.wikipedia.org/wiki/Riff_Cohen
Moshe Klughaft,Q7025758,Israel,Bat Yam,Giv'at Shmuel,https://en.wikipedia.org/wiki/Moshe_Klughaft
Nitzan Kaikov,Q7041633,Israel,Bat Yam,Israel,https://en.wikipedia.org/wiki/K-KOV
Rachel Shapira,Q6978461,Israel,Shefayim,Israel,https://en.wikipedia.org/wiki/Rachel_Shapira
Liran Danino,Q6969364,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Liran_Danino
Danny Maseng,Q5220593,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Danny_Maseng
Assaf Amdursky,Q4808345,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Assaf_Amdursky
Avner Strauss,Q4829079,Israel,Israel,Tel Aviv,https://en.wikipedia.org/wiki/Avner_Strauss
Gideon Koren,Q5559617,Israel,Tel Aviv,Canada,https://en.wikipedia.org/wiki/Gideon_Koren
Daniel Salomon,Q5218676,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Daniel_Salomon_(musician)
Gilad Segev,Q5560699,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Gilad_Segev
Avihu Medina,Q4828830,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Avihu_Medina
Yaron London,Q5870601,Israel,Tel Aviv,Tel Aviv,https://en.wikipedia.org/wiki/Yaron_London
Yinon Yahel,Q5403095,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Yinon_Yahel
Kenny Young,Q6391263,Israel,Jerusalem,United States,https://en.wikipedia.org/wiki/Kenny_Young
Dudu Aharon,Q5312086,Israel,Kiryat Ekron,Israel,https://en.wikipedia.org/wiki/Dudu_Aharon
Shy Nobleman,Q2280469,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Shy_Nobleman
Yossi Banai,Q2249325,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Yossi_Banai
Dan Almagor,Q5213074,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Dan_Almagor
Danny Robas,Q5220776,Israel,Shoval,Israel,https://en.wikipedia.org/wiki/Danny_Robas
Didi Menussi,Q12405787,Israel,Geva,Israel,https://en.wikipedia.org/wiki/Didi_Menosi
Yuval Dayan,Q12407897,Israel,Ashdod,Israel,https://en.wikipedia.org/wiki/Yuval_Dayan
Smadar Shir,Q12410103,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Smadar_Shir
Yosef Karduner,Q12408031,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Yosef_Karduner
Doron Medalie,Q12405768,Israel,Ramat HaSharon,Israel,https://en.wikipedia.org/wiki/Doron_Medalie
Dor Daniel,Q12405762,Israel,Hod HaSharon,Israel,https://en.wikipedia.org/wiki/Dor_Daniel
Ahuva Ozeri,Q12403471,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ahuva_Ozeri
Dudu Tassa,Q12405747,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Dudu_Tassa
Ziv Rubinstein,Q12407222,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ziv_Rubinstein
Ran Eliran,Q7290595,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Ran_Eliran
Mirit Shem-Ur,Q6950568,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Mirit_Shem-Ur
Shlomi Bracha,Q7499559,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Shlomi_Bracha
Michal Towber,Q6835837,Israel,Ashkelon,Israel,https://en.wikipedia.org/wiki/Michal_Towber
Amos Ettinger,Q6923320,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Amos_Ettinger
Uri Asaf,Q6577905,Israel,Kfar Menahem,Israel,https://en.wikipedia.org/wiki/Uri_Asaf
Lyrik,Q6710033,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Lyrik
Avraham Tal,Q7183341,Israel,Nir Moshe,Israel,https://en.wikipedia.org/wiki/Avraham_Tal
Yossi Green,Q10956727,Israel,Israel,United States,https://en.wikipedia.org/wiki/Yossi_Green
Mei Finegold,Q6809922,Israel,Rishon LeZion,Israel,https://en.wikipedia.org/wiki/Mei_Finegold
Sagiv Cohen,Q6915489,Israel,Pardes Hanna-Karkur,Israel,https://en.wikipedia.org/wiki/Sagiv_Cohen_(musician)
Netta Barzilai,Q48654131,Israel,Hod HaSharon,Tel Aviv,https://en.wikipedia.org/wiki/Netta_Barzilai
Bilal Khan,Q16231372,Israel,Middle East,Pakistan,https://en.wikipedia.org/wiki/Bilal_Khan_(singer)
Yaakov Rotblit,Q16131900,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Yaakov_Rotblit
Tamar Eisenman,Q21642444,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Tamar_Eisenman
Matt Schwartz,Q17277187,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Matt_Schwartz
Rinat Gutman,Q22343694,Israel,Nehalim,Canada,https://en.wikipedia.org/wiki/Rinat_Gutman
Yair Nitzani,Q8046983,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Yair_Nitzani
Uriel Ofek,Q7900594,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Uriel_Ofek
Talia Ishai,Q59622125,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Talia_Ishai
Yoram Taharlev,Q16131043,Israel,Yagur,Israel,https://en.wikipedia.org/wiki/Yoram_Taharlev
Avi Benedi,Q23640839,Israel,Israel,Bulgaria,https://en.wikipedia.org/wiki/Avi_Benedi
Dan David,Q19958347,Israel,Tel Aviv,Tel Aviv,https://en.wikipedia.org/wiki/Dan_David_(songwriter)
Tamar Yahalomi,Q69045474,Israel,Tel Aviv,Tel Aviv,https://en.wikipedia.org/wiki/Tamar_Yahalomi
Avior Byron,Q25490324,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Avior_Byron
Inon Zur,Q933777,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Inon_Zur
Misha Segal,Q290230,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Misha_Segal
Stav Beger,Q53425863,Israel,Dor,Israel,https://en.wikipedia.org/wiki/Stav_Beger
Eitan Steinberg,Q16131688,Israel,Jerusalem,University of Haifa,https://en.wikipedia.org/wiki/Eitan_Steinberg
Avi Belleli,Q2904129,Israel,Givatayim,Israel,https://en.wikipedia.org/wiki/Avi_Belleli
Aner Shapira,Q123463731,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Killing_of_Aner_Shapira
Ori Toledano,Q111010362,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ori_Toledano
Miri Ben-Ari,Q269916,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Miri_Ben-Ari
Shiri Maimon,Q266578,Israel,Kiryat Chaim,Israel,https://en.wikipedia.org/wiki/Shiri_Maimon
"Achinoam ""Noa"" Nini",Q340527,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Noa_(singer)
Avner Dorman,Q120785,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Avner_Dorman
Armand Amar,Q2659446,Israel,Jerusalem,France,https://en.wikipedia.org/wiki/Armand_Amar
Tsippi Fleischer,Q7849763,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Tsippi_Fleischer
Borgore,Q50674,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Borgore
Uri Adelman,Q346842,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Uri_Adelman
Yardena Alotin,Q546239,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Yardena_Alotin
Yehudit Ravitz,Q545752,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Yehudit_Ravitz
Lior Shambadal,Q382330,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Lior_Shambadal
Betty Olivero,Q440916,Israel,Tel Aviv,Bar-Ilan University,https://en.wikipedia.org/wiki/Betty_Olivero
Lior Navok,Q372577,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Lior_Navok
Amnon Wolman,Q473772,Israel,Jerusalem,United States,https://en.wikipedia.org/wiki/Amnon_Wolman
Shlomi Shabat,Q349662,Israel,Yehud,Israel,https://en.wikipedia.org/wiki/Shlomi_Shabat
Ohad Naharin,Q733785,Israel,kibbutz,Israel,https://en.wikipedia.org/wiki/Ohad_Naharin
Chaya Czernowin,Q450870,Israel,Kiryat Chaim,San Diego,https://en.wikipedia.org/wiki/Chaya_Czernowin
Subliminal,Q657013,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Subliminal_(rapper)
Amal Murkus,Q452646,Israel,Kafr Yasif,Israel,https://en.wikipedia.org/wiki/Amal_Murkus
Ari Folman,Q653645,Israel,Haifa,Haifa,https://en.wikipedia.org/wiki/Ari_Folman
Kutiman,Q939843,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Kutiman
Elio Martusciello,Q1329570,Israel,Israel,Italy,https://en.wikipedia.org/wiki/Elio_Martusciello
Amos Meller,Q1052323,Israel,Ein HaHoresh,Israel,https://en.wikipedia.org/wiki/Amos_Meller
Noam Sheriff,Q542264,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Noam_Sheriff
Eres Holz,Q1350029,Israel,Rehovot,Israel,https://en.wikipedia.org/wiki/Eres_Holz
Solo Avital,Q1416127,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Solo_Avital
Lior Narkis,Q1494846,Israel,Holon,Israel,https://en.wikipedia.org/wiki/Lior_Narkis
Rika Zaraï,Q2029078,Israel,Jerusalem,France,https://en.wikipedia.org/wiki/Rika_Zara%C3%AF
Shulamit Ran,Q1889606,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Shulamit_Ran
Yair Dalal,Q1396147,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Yair_Dalal
Ohan Durian,Q2087820,Israel,Jerusalem,Armenia,https://en.wikipedia.org/wiki/Ohan_Durian
Q2056096,Q2056096,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Shuki_Levy
Noam Kaniel,Q2897062,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Noam_Kaniel
Kobi Oshrat,Q2898703,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Kobi_Oshrat
Matti Caspi,Q2910872,Israel,Hanita,Israel,https://en.wikipedia.org/wiki/Matti_Caspi
Nechama Hendel,Q2906902,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Nechama_Hendel
Izhar Ashdot,Q2910769,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Izhar_Ashdot
Yehuda Poliker,Q2911185,Israel,Kiryat Chaim,Israel,https://en.wikipedia.org/wiki/Yehuda_Poliker
Yoni Rechter,Q2910061,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Yoni_Rechter
Amir Benayoun,Q2920263,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Amir_Benayoun
Yoav Talmi,Q2918939,Israel,Merhavia,Israel,https://en.wikipedia.org/wiki/Yoav_Talmi
Omer Avital,Q2023299,Israel,Givatayim,Israel,https://en.wikipedia.org/wiki/Omer_Avital
Gil Aldema,Q2911448,Israel,Givatayim,Israel,https://en.wikipedia.org/wiki/Gil_Aldema
Yuval Ron,Q2602114,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Yuval_Ron
Offer Nissim,Q2539564,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Offer_Nissim
Emanuel Vardi,Q2008845,Israel,Jerusalem,Ottoman Empire,https://en.wikipedia.org/wiki/Emanuel_Vardi
Koby Israelite,Q3198150,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Koby_Israelite
Ayal Adler,Q4830863,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Ayal_Adler
Hofesh Shechter,Q3139052,Israel,Jerusalem,Jerusalem,https://en.wikipedia.org/wiki/Hofesh_Shechter
Adi Ran,Q4682616,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Adi_Ran
Ella Milch-Sheriff,Q5364545,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Ella_Milch-Sheriff
Ami Maayani,Q4746088,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Ami_Maayani
Ehud Banai,Q5348678,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Ehud_Banai
Eitan Avitsur,Q5349997,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Eitan_Avitsur
Shmulik Kraus,Q4278999,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Shmulik_Kraus
Assaf Kehati,Q4808346,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Assaf_Kehati
Alon De Loco,Q4734336,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Alon_De_Loco
Daniel Akiva,Q5216373,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Daniel_Akiva
Dani Litani,Q3701528,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Dani_Litani
Meir Finkelstein,Q6810233,Israel,Israel,United States,https://en.wikipedia.org/wiki/Meir_Finkelstein
Yuval Dor,Q6793241,Israel,Holon,Israel,https://en.wikipedia.org/wiki/Yuval_Dor
Habib Hassan Touma,Q5636776,Israel,Nazareth,Israel,https://en.wikipedia.org/wiki/Habib_Hassan_Touma
Dov Yermiya,Q5302375,Israel,Beit Gan,Eilon,https://en.wikipedia.org/wiki/Dov_Yermiya
Inbal Perlmuter,Q6013924,Israel,Rehovot,Israel,https://en.wikipedia.org/wiki/Inbal_Perlmuter
Johnny Goldstein,Q6266767,Israel,Motza Illit,Israel,https://en.wikipedia.org/wiki/Johnny_Goldstein
Lior Goldenberg,Q6556020,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Lior_Goldenberg
Miriam Toukan,Q6873436,Israel,I'billin,Haifa,https://en.wikipedia.org/wiki/Miriam_Toukan
Edna Bejarano,Q5340023,Israel,Tel Aviv,Beersheba,https://en.wikipedia.org/wiki/Edna_Bejarano
Gilad Hochman,Q5560688,Israel,Herzliya,Israel,https://en.wikipedia.org/wiki/Gilad_Hochman
Daniel Shalit,Q6892869,Israel,Netanya,Israel,https://en.wikipedia.org/wiki/Daniel_Shalit
Yoel Gamzou,Q6635148,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Yoel_Gamzou
Moshe Zorman,Q6916195,Israel,Holon,Tel Aviv,https://en.wikipedia.org/wiki/Moshe_Zorman
Matan Porat,Q6625021,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Matan_Porat
Miki Geva,Q7049167,Israel,Kiryat Malachi,Israel,https://en.wikipedia.org/wiki/Miki_Geva
David Krivoshei,Q6981041,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/David_Krivoshei
J.Views,Q12403224,Israel,Israel,United States,https://en.wikipedia.org/wiki/J.Views
Yigal Bashan,Q16129085,Israel,Nachlat Yehudah,Israel,https://en.wikipedia.org/wiki/Yigal_Bashan
Alon Eder,Q16131885,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Alon_Eder
Peter Roth,Q12410565,Israel,Bat Yam,Israel,https://en.wikipedia.org/wiki/Peter_Roth_(musician)
Uri Kabiri,Q7900529,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Uri_Kabiri
Nuḥ Ibrāhīm,Q12249116,Israel,Jaffa,Mandatory Palestine,https://en.wikipedia.org/wiki/Nuh_Ibrahim
Yoad Nevo,Q8054173,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Yoad_Nevo
Ron Weidberg,Q12411274,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ron_Weidberg
Yair Rosenblum,Q8046985,Israel,Tel Aviv,Beit HaShita,https://en.wikipedia.org/wiki/Yair_Rosenblum
Uri Fineman,Q7900521,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Uri_Fineman
Shefi Yishai,Q7492813,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Shefi_Yishai
Tamer Nafar,Q7681149,Israel,Lod,Israel,https://en.wikipedia.org/wiki/Tamer_Nafar
Ofer Ben-Amots,Q7078859,Israel,Haifa,United States,https://en.wikipedia.org/wiki/Ofer_Ben-Amots
Udi Davidi,Q7877219,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Udi_Davidi
Shmuel Barzilai,Q7499636,Israel,Jerusalem,Austria,https://en.wikipedia.org/wiki/Shmuel_Barzilai
Roy Zu-Arets,Q7373543,Israel,Tel Aviv,Tel Aviv,https://en.wikipedia.org/wiki/Roy_Zu-Arets
Adi Ulmansky,Q15042111,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Adi_Ulmansky
Raz Mesinai,Q7299433,Israel,Jerusalem,Jerusalem,https://en.wikipedia.org/wiki/Raz_Mesinai
Sharon Farber,Q7490052,Israel,Bat Yam,Israel,https://en.wikipedia.org/wiki/Sharon_Farber
Frank Ilfman,Q17198144,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Frank_Ilfman
Nami Melumad,Q16341114,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Nami_Melumad
Ayelet Rose Gottlieb,Q18018542,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Ayelet_Rose_Gottlieb
Yoav Eshed,Q22347715,Israel,Ramat HaSharon,Israel,https://en.wikipedia.org/wiki/Yoav_Eshed
Shaul Bustan,Q25927218,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Shaul_Bustan
Henry Hadaway,Q16105938,Israel,Jerusalem,United Kingdom,https://en.wikipedia.org/wiki/Henry_Hadaway
